reco_bureau_id,MIN(months_balance),stat_for_bureau
6ab595f2fb71bdc82afc9a8ded3d8041,-3,X
6ab5f7aef88626e17bfac8e0b4dca5a3,-3,C
6ab78550322c92b7d49e4a339a813261,-3,C
6ab82341fc22f67c736693c561189a96,-3,C
6ab87c6d9468002039dc7bad3e9a35e4,-3,C
6ab8e7423eac0771ddafccd0da5cf5d0,-1,0
6ab94dbc436847c298d62b5a291c7ce4,-3,C
6aba3f7349ed4fd0e12d6eb933a816fb,-3,C
6abc0e508e968e5c31c6fe9187a42fca,-3,X
6abc5b01a0a1d13fc26e3e38238c5c67,-3,X
6abc759dea71019773d209b7b91019ee,-3,0
6abcf2a55e0a3eeabbc081267bb9cc08,-3,X
6abe13490837e05fa0820681aac2f421,-3,C
6abe79676ad2787443e97c2263854257,-3,C
6abfdd9f645aa4d84d44003803e8dad4,-3,0
6ac38c7bc5d85e3ddecab7f7a46389ca,-3,X
6ac457c1a2f7ceb947ef3f5e0e2bc4c4,-3,0
6ac54169eba6ac51531f4e6e0f63140f,-3,C
6ac7837d7e8bf507b49a93eafba81aaa,-3,X
6ac85b8060df38f9233e1bf1a496f024,-3,C
6aca4cb5d0c0f85ae312f976288adb02,-3,C
6acae15745113e1eefcb33a2fbf6c566,-3,C
6acb18ed58746c17d5b7ae2998f57dac,-3,X
6acd06c56d583c25a268707b4573e39e,-3,X
6acd5c0f5b1f798965f589e0ef46313c,-3,C
6ace492e02e1a17751aa502bb1d0b842,-3,C
6acebf0170449a01d2be661d7776163a,-2,0
6ad045f9e7a1e1f133f4c17e60e321a7,-3,C
6ad162e83d9b8e8b97f51acea1c06d58,-3,X
6ad24c81b9649e06efd41978aeaa3cfb,-3,0
6ad297406c1bf999881700110988797c,-3,C
6ad353bc7ee1ebc45d2528d6200b6af9,-3,C
6ad3c4a0adbfe9ee9ff51cfcedf0c418,-3,X
6ad3dadb4ffe56ddc47b006437296174,-3,X
6ad44e152a39b286088e09b018fd052a,-3,C
6ad5871d21b26f42a384259ce68a88c1,-3,C
6ad591bc506374324509cc632c45578b,-3,C
6ad7223e2561389ced374c5a39acba67,-3,C
6ad7bede2a894d88f7cbc3f05cb47410,-3,C
6ad8d723e6bb5348fe18310870c572f8,-3,0
6ad909ad75a24a00b20c487b03196d42,-3,C
6ad925e256f490da3ecdf03f1cdb877a,-3,0
6ad9bd3bddb2de29bd0e1999dda7477f,-3,0
6ada8fe75b69769713f5c5f06da8a4cc,-3,X
6adb62b80478f669db449345fec0c159,-3,0
6adbcba6abd8a76a7b50bb2a882477b0,-3,C
6add3fd44e8b759f655b0d32b46b76a7,-3,0
6add5b4a6fc6a820b40776b96cf5ff84,-3,X
6addbcc1ad6a404bf7fb02885bc1e6b9,-3,0
6adf633bac53d1cd67336e4df394aea5,-3,C
6adf6b7b5ccc291ac36b0034685bc18e,-3,C
6adf8cc2ced9ff9a001df1209443612e,-3,C
6ae077e05aebe707caeab3a9abb6c960,-3,X
6ae165096e4fff83f9bd1bc14ea5afd9,-3,C
6ae18d9a44be3d35aa8f67d5de0cdf93,-3,C
6ae30bfbf7ed27fe6e2ec4a341800988,-3,X
6ae4652c21c8401c02f769927a9916fc,-3,C
6ae47c592885657d12838e64a66a5922,-3,X
6ae4a179f9825a29a6816c0a671eb3af,-3,0
6ae56ee848bb874f843a5796094782aa,-3,C
6ae696ee7490ca226c078721ce322982,-3,C
6ae76edfe121c3c64c796d8357ba7550,-3,C
6ae7983f6371df605090829c8a04f62e,-3,C
6ae7e0da7bd347aab1c56b313fa0037f,-3,0
6ae8c480c8de0938228b15a40e9c1590,-3,C
6ae92dadfeeea83f313f264e4bdb90b7,-3,X
6aeb291765a92422a87a4ef071c7faff,-3,C
6aeb78924f67f41f85bcd356ef86c08c,-3,X
6aeba9e09b5441ab8f54deed793e6174,-3,C
6aebbc9b4efeb6d09eae568fdd6eea77,-3,C
6aec9ff6cda1d501f8b7a082103b5fa7,-3,C
6af0430f4e14bd1a7c587f649c7e226d,-3,C
6af04f80496bda2d50aadc11a6d48b25,-3,C
6af057c5fcf8cc27242ff8b1b849f204,-3,1
6af06cb64958c8d940e4f1542c2ec69d,-3,C
6af084067daa161a20e8778857345f3e,-3,C
6af0fd3ec71a6c11b63492c01be68e1c,-3,0
6af48083715d44e1b713e40475540999,-3,C
6af4a229461f70cbbcac0380771b42cd,-3,X
6af6d7c0f5277555eebc489f9b552185,-3,0
6af713e7e5d006ae29a2721fefe7d0a2,-3,C
6af880fe705788a2b331bd42f74ac42e,-3,C
6af890d49cf9f71272ade5d9d621db36,-2,1
6af947efd3c6f69d783181b00eede301,-3,C
6af9a143aa51d097ea21cd018a846f65,-3,C
6af9ca42aba194cd8898b19af9cfd818,-3,X
6af9e5e7d5653bda8adf1f5c7612bd7e,-3,0
6afa2d195c57687f941f699a3c66bdd0,-2,X
6afa323807e347f23822fe935449187e,-3,C
6afecae36635caf9d1feb5dbc69a2964,-3,C
6b01b4e7cc4e56a7b2f697a9f5ff3e1b,-3,X
6b01cdae64acd4b3f7e8ded27f61f147,-3,X
6b01d129a51e49da6b23731ede8dae9c,-3,X
6b02b67f0cdf6bcf32986335fba5a4b1,-3,0
6b038e4ccc7efe2358b7dab896111cf5,-3,C
6b042f4034e00531abd7f7dc8b0da0ce,-3,X
6b04e9505927e9e05e520ab7f46995d1,-3,C
6b053291c23fc80366a8aa6f9dbda925,-3,0
6b056c318334e9c618458d9db3fcd530,-3,0
6b05af1e97ea7d45eee19340459593f7,-3,C
6b05b6a3748364c65cca8f45b465f142,-3,0
6b06e8c33876f843a25e9acc4677d81e,-3,0
6b08b40e5e44d22668a34dc586fea445,-3,0
6b08c59fc0001b9ad06a6463d144003b,-3,X
6b09417c852009a40d4dbccfe7a4519f,-3,C
6b099cc4a3e22fe56b583e45854b9a25,-3,C
6b09e3fd1c1e6eba9265ba2cf5f4a6d4,-3,X
6b0c13c136cace589e2123890c17aa07,-3,0
6b0c1eeb260abd9249a1733da37f69a0,-3,C
6b0c53db9d2c4c3384fd380375295f98,-3,1
6b0eed01635c90a46f7883b43c9020c8,-3,X
6b0f6e5f634db9fbad3b75e729471d9a,-3,C
6b0fd10b6bba256531caa77173d8af70,-3,C
6b1006f4bab2546bf209700af73f66ab,-3,C
6b119533003cbb34e8cb651cfd08fceb,-3,0
6b12bc823f2e1e9d67727ecae9739b0d,-3,C
6b130a8d60f4b90bd8e0cde962c144bf,-3,C
6b13239c1a6a21e4c75cefa6d4c97c19,-3,X
6b14c8963a657747a4ca90b42a5091b4,-3,X
6b1556ee3085b64339e7b44df0198d2f,-1,0
6b1608a2e38bc0a9b031c1d0732fc8c1,-3,0
6b1689bbd862ee404fd2ea5fed391980,-3,X
6b17686c18b5d3bb8302eb3cfd89dd03,-3,X
6b17b6791ecd04be3cbecf4536310ed9,-3,C
6b17d59e50c0fe31f4caa8030e71b178,-3,X
6b183ee40415d68457d4d20dfe4adf96,-3,0
6b1863ad07eefbf7aa373b109f9a804d,-3,C
6b1a8bf909a8104600fcd0935815309f,-3,C
6b1c62a2b6cb0112812a9f8ded2f9a2f,-3,X
6b1c70a0b7905661b6bd55d4566a7963,-3,X
6b1d274e37d29217518e6205804857cd,-3,X
6b1da140031fb00e219be65b8221f8ef,-3,C
6b1f0c3bff7584e53ab4a2c8ea6f3f5a,-3,0
6b1fe3322b87e8b7a54cc853cbae9cbe,-3,C
6b1feee586b58fa5f615d7b7ca54bd8f,-3,C
6b20659dc5e3a5d1949a9be9649059a8,-3,X
6b212bb3eed2181539acc0b81601e55d,-3,1
6b2283c1df8edc4404ca21457f33bf87,-3,C
6b22ab5bc5c8ecabd10a2938b7dfd2da,-3,C
6b234a8e49415751a08528066dd0bf81,-3,C
6b2351b9bec740db43d964458877598a,-3,C
6b23e45e0bca247acb1e3e20c2e1f335,-3,0
6b2576632fb895f7a2efdaaa98baf42c,-3,C
6b25b75382f6063179efd52ce0e08419,-3,C
6b2716d9dab166404edd2a1f0b3a1b48,-3,X
6b28075ecac6e2ce7a22e0290103cb5c,-3,1
6b2935284b19213bfcbc1e2706355dd6,-3,0
6b297d1ddc3af5ea9b02d49d2e1caf29,-3,C
6b2a1c74f1af64521798edf671689044,-3,C
6b2a2ecb4aa1ddb5e9ba07648c68225f,-3,C
6b2a341ba435d91ad92e5dcbb623d741,-3,X
6b2ac9d87f74d5ef0ecf12b4c10ac60c,-3,C
6b2b888eafc6c6406135d9955ca3cf57,-3,C
6b2bb6e45aa31bc67817889ae6e3e9f7,-3,1
6b2c0fd3feb31a8f2496ab7ef185b16d,-3,C
6b2c64c1eb034cd9ed7e58e69a1885b0,-3,C
6b2d5593b6fd11b5d9012fa9a4832f7f,-3,0
6b2df86a511131738f91858cea73581c,-3,C
6b31cb8c1c59bf1a9d087fddfe613b7c,-3,0
6b31def72e9602be7baad732410201ca,-3,C
6b31e2196ca7ee54dd015aef47e8bb8d,-3,C
6b32272fd6bf7c925e6ba05adb017d5f,-3,C
6b35e7ef7b84657abd554793c69da1ab,-3,C
6b3642c5cdc5a840dff3f623a6094925,-3,X
6b371c19de8cec32551538339707b14e,-3,0
6b373c13a209681bdf9e084bcce0619a,-3,X
6b378600bab6d85762238733e9ca0888,-3,C
6b37905e8cc1d2e7d8defc7f9aa4f51a,-3,0
6b381595ff2409358f45833facceb791,-3,C
6b3858a2ff5b3f0df21db2b482c50c16,-3,0
6b38b216e16f735858c452dd62bcc148,-3,C
6b39460dce38c3950abb516dd1a59d2c,-3,0
6b3c34640e1c00f00abf050d597bdba8,-3,0
6b3d47eb403b05ad12c131c535aca84b,-3,0
6b3d95e6f79c634a849af0ab37ab77aa,-3,0
6b3dbf6d7c5a3e180c13305100b239ad,-3,C
6b3e723daac29bb835e2b722a831bf64,-3,C
6b3f63c5372572fc0002d4bd72ad8f5a,-3,0
6b3fb7d675ae6d75664ba6f5b78c7db0,-3,C
6b3fdafd620a22d8892a32de0dc1af28,-3,0
6b40559bb3e85f1d1227a5cb8f63ccc0,-3,C
6b40a5874ed2e3cefd425bb86b4c77d0,-3,0
6b41148f810ccf35598cde45a59183ef,-3,X
6b41367b1898897faf116080885a2ea0,-3,X
6b4251806c17ad9d86bd6dcc86a21517,-3,0
6b42ddcbb121060029e76c26c541e9c3,-3,X
6b43f570630baa6621df8da25436eabc,-3,C
6b45668d2a6743b68281c70a9175bf74,-3,X
6b4632a1f292c47b7828f849d1dee570,-3,C
6b46e372bf1d86e1198ae656eb1a6d05,-3,0
6b48cd973f4a7f8c9572af04753d799e,-3,X
6b49d8c2e0044df0c4904427bcafd984,-3,C
6b49da6c9c1fd20e1ee2a6bde5705a3e,-3,X
6b4af72c437710e71f9834b2768be1d3,-3,X
6b4e7b588b0d9ce488bfa7594839e02f,-3,C
6b502737f2c870b57f8fd4cd9ed667c9,-3,0
6b51ad1946ce61e6517fcef39ce441ec,-3,C
6b5236108a1a0ce7255d5a45a83213fd,-2,0
6b52595bff8f7250623a5e41c20e101d,-3,0
6b52d2ac97482a2350641da98e405f44,-3,0
6b5388bf11ac1e3c6b745c04b2c7ab32,-3,C
6b55834bcee14996583a10c48239150d,-3,C
6b569b523c7d7a0b6f52cd3d61c32022,-3,X
6b574134e2de3986cd350c1577716553,-3,C
6b579b25601843b47eeaa338c3304c29,-3,X
6b583b9efd3ef7b46e5f5ce80e2fa6c3,-3,C
6b5bcb1e5d1aa92dbf749892c7ac370c,-3,C
6b5bdebe9cc8fccb66ab545c01cf1010,-3,C
6b5bf456c4eb3bffacdc86bbd8424bdb,-3,X
6b5d17daa2aedd33fc415c45fdbf6811,-3,C
6b5d8e37c58e08bcff63d93426278993,-3,C
6b5dde6c27051ef77485c61f42c75003,-3,X
6b5e04cec4473963080fa5fb9777f6ed,-3,C
6b5e5102a2c5944a4b94e692ce2267ad,-3,C
6b603f6762539f730d43d671bb937aef,-3,C
6b6053704df540b3c553aabd797e02de,-3,C
6b617372f70309d60a228901d754c1ca,-3,X
6b6176230cb4ab0a7ffbc6007ad6cfc9,-3,C
6b6183257a98fa44e24a705a1ee3d582,-3,C
6b61dda50fed1a952d7bd6b7148bc137,-3,C
6b61e49da01802750d1c2716cc22c337,-3,X
6b62acb517fa115e2d417d1aa9b3fc43,-3,C
6b62c8772e34e71661eda5c12b49614d,-3,C
6b633a5b2372f769295a3b1418b68a8c,-3,C
6b638cbb7c65064de032c97eaa7e80d8,-3,C
6b639229c459038628110c73a62bd651,-3,0
6b640648d714391e5c30cf0b58af4e57,-3,C
6b649e4dd341b9379407feb2103a78df,-3,C
6b661c35185044f8aad70d7284205b7a,-3,0
6b66726a0f8942a14d2a06bd22ab1f12,-3,0
6b6715f413bc3b6bfe31027f69647b7e,-3,C
6b681cf9b6519d4df009f27646aee5db,-3,0
6b6934af9c19865d44851c6c9494708c,-3,C
6b694f7fe410ac74074826916dbe4243,-3,X
6b6b190dd95f3cad567440a2171592ba,-3,X
6b6b89b566cdbe8301e4c27d0fb9889d,-3,0
6b6bbd1cfe91f19eb40646d1e1cc4ceb,-3,C
6b6bd5f8b76d82414708a316e07dfc33,-3,C
6b6cc8cae676940a9d7c7fb4060faebe,-3,X
6b6ed024c51afe8a4f62c3a760bb0cda,-3,C
6b71abfbca864569e08a6fa076527791,-3,X
6b71d2b53b1ae1f3e92ebc2073d4fe39,-3,0
6b71e908a6b6cb2d4f6980adb6f1866d,-3,C
6b745aca3709a59ff648910d04d79c91,-3,C
6b7556bee41c2416596ca939349caf5c,-3,C
6b76778c596739453a4e79627f54da71,-3,C
6b76aaa224d7c03e2a87f5cec064e7c1,-3,C
6b77197e5a57eacda188836dc2a25284,-3,0
6b77d5c4ce08b25caff7480b72fb40c7,-3,C
6b7845908208005041832d156806e28d,-3,C
6b78c2d959db0489e5676d66198f4a17,-3,0
6b79005911869c6a210615d6412eca08,-3,C
6b7a317c519cef2affd8f69c23807ef2,-3,X
6b7a6a30026b609835b2f169f17bb9c9,-3,C
6b7ad95dd16ab2a32a1a253a0aede0ac,-3,0
6b7baa83b84898a6d39afc65742fb612,-3,0
6b7de57b1e46778a75c827ab2c0ee34c,-3,0
6b7f805dea1cd081423c5f5e32212c3f,-3,0
6b802903e22014e8fe2f5942ac99e855,-3,0
6b802b9dea1acc75e0fe6c6ecda5eadd,-1,0
6b8151bf43b8c07d0c1fd1fadcf92425,-3,0
6b829f04797b866f718bfbc3448af2bb,-3,C
6b82a24e3f88855b3a56238e12ac3659,-3,C
6b84dd56d2d663374db0ee4217c92a3a,-3,C
6b84e5e653aa5ba87c4bf11fc307c048,-3,C
6b853d7b65552d790f2dc13a611b0405,-3,C
6b86dff7dc94ac6504a088a4965339e2,-3,0
6b8734a6884645664eac0e648284f92b,-3,C
6b88321c97f78827d9063ae76a2b8b64,-3,C
6b8905c1fe74b38e5b2df503a56883c0,-3,C
6b89db82067a5f3baa89b651f5e282a1,-3,C
6b8afb2f85a954fa49894318b9ab5918,-3,C
6b8b0afab4b5450c7e18040bf821fe2c,-3,0
6b8b32db83ab39dee48ea476a57bd29f,-3,C
6b8c1f8ab5e77bd48666ab69c3c7b49b,-3,C
6b8dc58ad91bfee6d609767cd6749634,-3,C
6b8ddc541d5962cd28710c287ca6a11a,-3,C
6b8fc933819fa9c2014d81ff2377ce43,-3,C
6b902182eaecee0ce0572c9344983181,-3,C
6b905a97f2416ab014e870f0b426363e,-3,0
6b9109e8d68e9413308070f2bf5c05c5,-3,X
6b92d0f12ddd7b9322fb194427b55ff5,-3,C
6b937d8cab16214b4ce72f53753bebee,-3,X
6b93886f8f06f0e46e4cbcf4b4406f24,-3,0
6b95e3d1797de863e5ff264c539013b1,-3,0
6b96fe07ac8fc2f18da07a70a33b6fab,-3,C
6b97484488891d9e10304c300272583f,-3,0
6b977dfa82762cf9f1d53d27cd3bb6a7,-3,C
6b99080c4d336e99b654cf251f286dce,-3,C
6b99ab8c8737fe690fd9748e01c538fa,-3,C
6b9a45dcc12178ae4a858a006ddec900,-3,X
6b9c4640a89ed2ce1ad6dd199fb0f591,-3,0
6b9ccf615e21852577ae1f126fc35ee9,-3,C
6b9d0ec6247a0e1ffb143dab9e96385b,-3,0
6b9e6674c6f26e8fea7dff8352a22adc,-3,X
6b9f6dd885149ae5f89eeccb511310bb,-3,0
6b9f76a00e072c061925e9be6c61511a,-3,0
6ba17942f76bf6f6f05f666605d2f94f,-3,0
6ba217ee06e330d03157870b0b7a8b3d,-3,C
6ba23d25b0a1b52b3b47976470571d96,-3,C
6ba2fd427e82f68dfaf6bee702666c3a,-3,0
6ba309652cb17fd3758957f19f0ca57a,-3,C
6ba40d01687e8d02cd01eacf0bed8c0d,-3,0
6ba5efb421c2636eede74ce1794eee9e,-3,C
6ba6af4e2f69d0eb48967feecb141f16,-3,C
6bab9cb670250a85e70c0db29443c4e0,-3,0
6babdb21f0441e32cb95105099e31c69,-3,C
6baccca14c6f857921a1fa1088f877d0,-3,C
6bacfe509f59987c74659101e95a8a57,-3,C
6bad30fe3f71a607c76e2aa607bde8d3,-3,1
6baed1c0e0555a71d073dc71be121a36,-3,C
6baf5bb681e663ec5842aee9cf506f66,-3,C
6bb0f4be5d14236f2b8c54388cb90e5f,-3,C
6bb10d2cd1629c4e2a602ad467f74763,-3,C
6bb118764176a16ad7999f7feaaf4ee4,-3,C
6bb1fa6078d5db9dbcbc79ae6cb2acb7,-3,0
6bb2129862ee9922a181c044fdd76cce,-3,0
6bb43c47b41e69234b9ad63ad7ca3914,-3,X
6bb6176ee1b5b1fc7474b81edf8a65bf,-3,0
6bb6724340945f4af9416e70f975814c,-3,C
6bb885b8c1206b2e57190839d3024491,-3,C
6bb8beb2c762d6bfe9152c6aa857b2e7,-3,C
6bb8ea86afffdadad68b57b336c06877,-3,C
6bb9ac0c89360a4906aac254efb4e983,-3,C
6bbb5b68938fac01bd6047528e7e8749,-3,C
6bbba1724c0317eb7f1d3b4d623b22a9,-3,C
6bbba87074fadc585f6573c40bab1a82,-3,X
6bbbbe500ae334d38f158f98cf8938fa,-3,C
6bbd431e0a1597db1ab11bfb50baec48,-1,0
6bbe8360a509c5eb74d4800ce675968d,-3,X
6bbf2d240247052610810700c8c917b6,-3,0
6bbf84b8d84617625d2b2421724eb705,-3,C
6bc04d1a19771fd782979dbd1113b625,-3,C
6bc169fc3e21b97b9e894c098417cee9,-3,X
6bc21766bd6229242c4fe6431ad03108,-3,C
6bc247448a86a0e29b25ce8b188dcf77,-3,0
6bc267fcaf5b1f5445387cef38b47415,-3,0
6bc27042be35cadc89ed60e7f3fe026e,0,0
6bc460b69e86db16e60b548d6a166e86,-3,0
6bc6351a7fece83baa5591448e26387d,-3,C
6bc643b96657154e23a6d5c6b2c79d6c,-3,C
6bc6b8bd7d2206d35fb0a773874481d0,-3,C
6bc7accd9e2a8e4660fc2bec4959d162,-3,C
6bc81e53526137a615634364bb5010a7,-3,C
6bc842e4374330307902cd3cebea7274,-3,0
6bc881d47adc72fbe149084d3dd85414,-3,0
6bc893523e8c8527739dc0092c648d70,-3,1
6bc9494ee20e3a919d42845eff164fb7,-3,0
6bcc41846c824d8c5c4d5632131722c0,-3,0
6bcc9abbc16d6d6129055997e6024df4,-3,C
6bcccd290ab44385c2c43122ff1ff926,-3,C
6bcd6ad2696fffb79399ab17e367f488,-3,C
6bcdcb67920c4ccfcdc8c1b4fc320dd6,-3,C
6bce54f43e1b5c4ec42ed58dce044125,-3,0
6bce5d0eac17408b42861184be456123,-3,0
6bceef898c559b39eac7d599c963d4a9,-3,C
6bd1b57966c6a5a3fe969a3e1b670a7b,-3,C
6bd33c5c95d75da32493da1e2f6497ef,-3,C
6bd58a751f1b43873a7f11f152de95cb,-3,0
6bd62eed70a8e9deacf9ea20985f179d,-3,X
6bd676c0867fcb0bab4079778f5b2c52,-3,X
6bd68d81c4fe38e52b3cfd0a56ec6324,-3,0
6bd9e5907d1264c604e6ceb7ad415360,-2,0
6bda7b7f0e500c556fa9bc69c545536b,-3,C
6bdb16f49b8b9496b10d49e48145867b,-3,C
6bdbc7fee3aedaf17b8559529991fb14,-3,C
6bdbce9f5c0df3304ec0d3f0efa9dc0f,-3,0
6bdbeaf768985c1ba3e06049e641d793,-3,C
6bdc6e5fc2cf1e8753a597b390e56047,-3,0
6bdcba093301bac51f3f4aec5a0be24f,-3,0
6bde46f690dc25c4b691026ea0e9db22,-3,C
6bde9bfa962c824bf249b69ab712e622,-3,C
6bdf6f9a3a7d48f40e092bf64ca16441,-3,C
6bdfa331bdb96b3b3dc638c6f347c7e8,-3,X
6be0d48fe357aba11c56f5179f7d3584,-3,X
6be2128fde4d8b7ba1fa2c6df58ce090,-3,0
6be3941c27dd991957c84a85f7d129ea,-3,X
6be3c748a97ef9f4e88be2842c79cd74,-3,C
6be47b8c793a4f156d841f9afd1e5258,0,X
6be4e843276072cb8b2d195e6dffd551,-3,0
6be590095fce01ba2bb5870641518761,-3,C
6be5e24272d86391b9e0a13882f675d1,-3,C
6be74744dc2f1d53ece7191a8b62eb41,-3,C
6be7a1cf337797348fdfdf6b0cc643d7,-3,X
6be7a5d6c4ac2e02cd34b1cc261275a3,-3,X
6be7f0656f3d1588ebc6121c365411ca,-3,X
6be9b893793772821196a74d2221fcff,-3,C
6bedf68e90a0d5c55a7464a1e6694e84,-3,C
6bf0259428467241bb87e901239a9cfa,-3,C
6bf05872403e0022fa987802cf2fa9b0,-3,0
6bf0594c6d3658805fa26e4e141b9e3b,-3,C
6bf07bc8500d018328177a4e07d3de31,-3,0
6bf0b29f5db2fd63ac48ff4e11105edf,-3,C
6bf21ce3b055617f7fe9d8e2714b5f72,-3,C
6bf3f8dc05b6cbd6d295f750d240941c,-3,C
6bf75bc918269cbf766ca04114b0fd54,-3,C
6bf8129ad679fdf40d5646832141562f,-3,C
6bf8394e339496fe19050570ed0b46e2,-3,C
6bf8bd55fba93e0c5517bf5f5e5802ff,-3,0
6bf92dd14f7811f5e5877a8bc57fb52c,-3,C
6bf93228473386d8871efb95508cde27,-3,C
6bfc249416546c80362ca85ba4b08e70,-3,C
6bfc39414bfe6d8a40e144480d8146c3,0,X
6bfde219ae4d0b1d6c5ec106973aa33a,-3,0
6bff1d1b386b3b04bfd3fe92fd420253,-3,C
6bffc876e128904538d1195391100828,-2,0
6c00d6bffb2e80bc0a722aba262925ab,-3,C
6c014a08f8aaf04ddc3b8b05f3bb5404,-3,X
6c01b8a5cca674b8ceb5c9be137b300f,-3,0
6c02bf7cb569ee1cccf9f7cf215dbaef,-3,0
6c0398ebb2667f0f31ba5bedcd30faaa,-3,0
6c055c26317b7ebd8825e23246544858,-3,C
6c0678fab9d2538b809fc5f437bff2e4,-3,C
6c0688f2485891182c5ea80259cf19ff,-3,0
6c06bbca6c366941a5b0713a28781f8f,-3,C
6c0711c36c5a7049343f1704340ab346,-3,0
6c093dc6bfef41424318626a9bfd75b6,-3,X
6c0957623085114a81218f820ecd2a3c,-3,C
6c0aba367f0a4dd4d6097104c63d7d1c,-3,C
6c0aba375e7d36c37eccac890954cb17,-3,C
6c0ad12debbd7f217cce23b234c4b64d,-3,X
6c0d78bcc926a86c93ba57de97a0c90a,-3,C
6c0e461f4d883b31f776c077792e88c7,-3,0
6c0e5607444df1209fb7962155deb563,-3,C
6c0ea5665ce76702c0c1d7ada59b9476,-3,0
6c101a0b118927db48820abab9218d0f,-3,0
6c10b553d88d13732fc25d98e65e2d1e,-3,C
6c114f2914be2806a0601b3bd82df284,-3,C
6c11df0f1ee57daec47171e9e43278fb,-3,0
6c12c60d3f03a88ec33541f60877efd3,-3,1
6c1417e6b00811c8d139727956a748b4,-3,X
6c15fc30fa2b387591e53db28d252118,-3,X
6c174b9483c57579eea687f3d7958678,-3,0
6c1823d252dcd4f1a39fa718161fef97,-3,C
6c19ad2c1132b20df55b26d038e95598,-3,0
6c19d67e72ee0fc38656fdce918f268a,-3,X
6c19f4a7384ab6404bbaca2ff29b5581,-3,C
6c1b8b52f6f9ff08197f16cc5c77eba7,-3,0
6c1cee61e4621a0c6dd2a7e4030fb115,-3,0
6c1f09aac4e2642b10a118162e1382aa,-3,C
6c1f237562500b38c4512bc82be434e0,-3,X
6c1f311685537c1f3c51176310296e1d,-3,C
6c1fbc293f3427af338cc4d909648852,-3,X
6c21fdf37a55d08133f0f86a9a83b84f,-3,0
6c2387feb8496a2854b04d48adf1f831,-3,X
6c248dfa3ea459e50fbefca17fa01865,-2,X
6c264351795a3d0c9eb52e735b43f0c8,-3,0
6c27adfac971d4c73bb36d1bab538a5c,-3,X
6c285aa96aecbcee6bf714233157d100,-3,C
6c28fcbf88a518612b0909fc5a8f63d8,-3,X
6c29705a541cbb10795195d8d3fbd86c,-3,C
6c298efb73cd20a723878515e8825748,-3,C
6c2afc1178b2a576f88ad3dac7d4bdcd,-3,X
6c2bd6da5b95de2d6cbf779c1490937d,-3,C
6c2e666a8c276145935116803050c3b4,-1,0
6c2eed144636f82bebdf4e3e369f1a27,-3,C
6c30a01e80dfdf62e4d1affba71eedc6,-3,C
6c311c57712b594e9e82edf62b8933ee,-3,0
6c32fb35c60aae8e3df84cc65b627a86,-3,C
6c331771426471e6b4df861859a21a70,-3,C
6c335761c1ce22d0b57b1556ba4932fa,-3,0
6c33a15fd1b685afefa5ccf730a3c2e8,-3,C
6c348246ab1eb5241d5004b40d4afba6,-3,C
6c34c3793d7d21fce2e1c2f7b264c8f7,-3,C
6c355a352a6fc8f2a8278d6196f8ae97,-3,0
6c36b850646e2a182d97ed130ba546f8,-3,X
6c37186db222c3e8b6336f7b8bbcf277,-3,0
6c3919763b70b2f63f5891609d7b4938,-3,X
6c396dace59ff47fa04744a0cb3b0c3e,-3,C
6c39afe738744d4742b3089987c9aa09,-3,C
6c39c0f5375af18d45a9913086e44455,-3,C
6c39c4ca3dc21612cbed50aa45b2de84,-3,0
6c39d5c53212141c63a90ed63bc08e02,-3,C
6c3a20eb94546d1e7e0a0a693ff10372,-3,C
6c3c425c01df8938a2353fcf98461451,-3,X
6c3dcca062fb929f13c83aad8ff07a04,-1,0
6c3e24bd29ec4af181416c1d7e31452b,-3,0
6c3eb94b101f3b5722baddcb88490794,-3,C
6c403f51e154c5880fc5a215798fa1c7,-3,X
6c404ce89238baa04d173e24a307948a,-3,C
6c414d6b683fed82745a4ab8de93dfd8,-3,X
6c41f1a3d3862ce67c64e1d917fbd8f8,-3,0
6c421a749ebbaf408dc45b35d6f38939,-3,C
6c42933c8506ec9ecbf0aec6ca49ca6a,-3,C
6c4479d8cf7e35d484862f31a434490e,-3,C
6c45a204d1cb8781404abe9dd0f93031,-1,X
6c46b783a6b17a12709604aaaa19fe5e,-3,X
6c485631856fbf31d78df8441cea9c17,-3,C
6c48907ea0ea0a86deb1d60e9b08f19d,-3,C
6c49dc3e4b8a736e4fececa507256cd2,-3,C
6c4af029094904a23d28ae6cc2a01aad,-3,0
6c4b63449631c08299ea86ea50d40123,-3,0
6c4d1df0153323c0d7e3228e24f47a5e,-3,X
6c4d566134b8eb44d29eac048cea346b,-3,C
6c4fd299f5348eb33acc099aa380006f,-3,0
6c501d1924aa4e3e592b93f033736f6c,-3,C
6c51ce3ec3898c55b0e140ce9170b030,-3,C
6c54fce3f1809012162ec158c184ecde,-3,C
6c5576b9eec68011ffea58d6c23b6aa8,-3,C
6c558a5e50540430046cb2b71e5f243e,-3,C
6c55d7bd0ee6f67cd8ef4dff8d744558,-3,C
6c57278c1f59564dd6faf66592366378,-3,X
6c5801e39793ab01c48b071544cbb661,-3,C
6c585e0476e64eba57b3a65c5ec7053b,-3,C
6c598074dc0596d4af48cb3f7c527658,-3,X
6c598c4528b9d0667d2c76b1596180e9,-3,X
6c59eace4d7a99a56c52b55f37835274,-3,C
6c5a2ee603ac12ef90b25f0a9c0dcf23,-3,C
