reco_id_curr,f_number_of_instalment_num,f_installment_due_date,f_installment_due_date,f_days_entry_payment,f_first_payment_requested,f_payment
7cbabb8681d46b5fa753b9c773293be8,1,-19.0,-19.0,-19.0,2559.92,2559.92
7cbcd39ad601a5eba5efdd69cf697298,1,-202.0,-202.0,-209.0,2303.82,2303.82
7cc6ba8c551175c57c8b5dda241dc51c,1,-221.0,-221.0,-221.0,2250.0,2250.0
7cd1049b6722735af4dc271307081151,1,-124.0,-124.0,-125.0,5785.06,5785.06
7cd6668c181817fb58e5c78bd1501f16,1,-452.0,-452.0,-452.0,1010.84,1010.84
7cdac21becaa35a5288a74c5bedb90b7,1,-369.0,-369.0,-369.0,19.845,19.845
7cdc819e592b5c7ddda9452da7d2a2a5,1,-1639.0,-1639.0,-1654.0,7875.0,7875.0
7cdd850c1f5d5575651061e3c953668c,1,-134.0,-134.0,-134.0,2502.54,2502.54
7cde1535abb7cafa5a623b31245df7e0,1,-123.0,-123.0,-123.0,1729.26,1729.26
7ce52b2be2c9b28f294dff5c89706842,17,-2609.0,-2609.0,-2609.0,31.32,31.32
7ceae5956c34f98c581a686c006afb94,1,-2464.0,-2464.0,-2475.0,2250.0,2250.0
7cee5e8a4631a60a6ddd518d0de436b4,1,-120.0,-120.0,-121.0,21489.1,21489.1
7cf7af6896c4b2a0c5f52595aff3aa6f,22,-1886.0,-1886.0,-1886.0,149.985,149.985
7cf7bab16d2a8ebec14719f220bdce4c,1,-40.0,-40.0,-40.0,424.98,424.98
7cf86e1ba202043d36d20d79a14b0f8d,1,-1242.0,-1242.0,-1249.0,9000.0,9000.0
7cfb120e774c563ca78780e43aace0e9,1,-107.0,-107.0,-121.0,5887.53,5887.53
7d0302ad313ba3a8d3b6f1a585ede818,1,-1682.0,-1682.0,-1682.0,2250.0,2250.0
7d07b0393920c7ec2f1a9dec8df32fd9,1,-199.0,-199.0,-199.0,1051.56,1051.56
7d08904372d8d5deef468f78a4867740,1,-67.0,-67.0,-68.0,2391.57,2391.57
7d0b5f51c10a537015c1f9cc1a6ee60c,1,-488.0,-488.0,-488.0,14.085,14.085
7d1db0b6e9e2551ea47f1155af782de8,1,-476.0,-476.0,-472.0,4914.9,4914.9
7d2493dc5955b3686559c4c93847d882,1,-402.0,-402.0,-412.0,22765.7,22765.7
7d37260c1e9e53616b31ed106036b333,1,-926.0,-926.0,-926.0,154.26,154.26
7d43b8540004838f1b4ebdae961617a6,1,-66.0,-66.0,-67.0,8611.79,8611.79
7d48d3c827cfb8ad83b178aaea61527a,1,-2415.0,-2415.0,-2431.0,6750.0,6750.0
7d4b24f18b5f718243601d3c25ec2dbb,1,-215.0,-215.0,-215.0,2.34,2.34
7d4d0dd1467a9f268e383c47c6a99a14,1,-57.0,-57.0,-57.0,1918.48,1918.48
7d4fa107230d3cc8bae04dc4e2f7045f,1,-217.0,-217.0,-219.0,8075.7,8075.7
7d52aad1b97bcdfd2b5f69f39a1cd542,1,-174.0,-174.0,-176.0,5049.58,5049.58
7d5eb5cac61bd2fdddd369c3542b230d,1,-379.0,-379.0,-387.0,2250.0,2250.0
7d640983ff475a670d4b02a31b1832cf,1,-949.0,-949.0,-953.0,7875.0,7875.0
7d68fa5a528335f276af26663161dad3,1,-431.0,-431.0,-431.0,6980.04,6980.04
7d6e15e48efba4bf6b04dc4647059725,1,-85.0,-85.0,-87.0,21378.3,21378.3
7d736721104600a277932586c7c333e0,7,-1331.0,-1331.0,-1331.0,327.465,327.465
7d7b1ef5ffacf9dd8673836bd55a0136,1,-531.0,-531.0,-531.0,680.085,680.085
7d7d6a93a6478c17de7021b137c04549,1,-392.0,-392.0,-410.0,2250.0,53.685
7d81180931a10eb9e3808cc4bf65a728,14,-2817.0,-2817.0,-2830.0,5400.0,5400.0
7d8d59afc58b0702f60ce92894ad5a23,1,-746.0,-746.0,-776.0,1091.79,1091.79
7d8d99b211a6588d5d0595717c32fa69,1,-458.0,-458.0,-458.0,504.495,504.495
7d8db7202563c32623871e11a20644b8,1,-6.0,-6.0,-6.0,210.51,210.51
7d8fb01d4792521888d9df7591cb9752,1,-1436.0,-1436.0,-1461.0,6750.0,6750.0
7d92da2756a1baca4553d16856078999,1,-2367.0,-2367.0,-2371.0,5625.0,5625.0
7d9403f37db258a62bfed0ac7925cfaf,1,-282.0,-282.0,-282.0,4500.0,4500.0
7d9651dc712fad8fe5a26ee036d36b5e,1,-1330.0,-1330.0,-1330.0,2799.18,2799.18
7d9b976bc54c92359b6036cd2edf6f69,1,-849.0,-849.0,-849.0,49.365,49.365
7d9f068cd1d593e579c0eac7f9d2a713,1,-589.0,-589.0,-592.0,6746.4,6746.4
7da266aa0d20a6a7a58864948716d92b,1,-202.0,-202.0,-202.0,13500.0,13500.0
7dac25e441f1472a2201cd7f493d139c,16,-1230.0,-1230.0,-1232.0,4050.0,4050.0
7daf4c9b7c0ac7ac6e1917686fb5205a,1,-414.0,-414.0,-418.0,14148.0,14148.0
7db089fe048734ca7182118ee51494d7,1,-17.0,-17.0,-17.0,2916.36,2916.36
7db4d45213eade8fc38a692dbf5d0cc2,1,-4.0,-4.0,-4.0,90000.0,90000.0
7dbca35d34443e7bca237a35bbd2576d,1,-164.0,-164.0,-174.0,2250.0,2250.0
7dc54d55c07aa989e1126b5551123d14,1,-179.0,-179.0,-179.0,6750.0,6750.0
7dca84a5ce57fe373560e9430b666816,9,-1567.0,-1567.0,-1567.0,924.75,924.75
7dd120fc2f5fad4920145584e37f2cfa,1,-182.0,-182.0,-182.0,2497.46,2497.46
7dd1a52d574e7cb6dac8e2f18a4ad788,1,-1019.0,-1019.0,-1002.0,450.0,450.0
7dd43ec6a75913e19ef4de286d4685db,1,-263.0,-263.0,-263.0,2700.0,2700.0
7dd87a95c68d4f1bf736a12c039bb0dd,1,-115.0,-115.0,-128.0,2250.0,2250.0
7ddf57c361b0803731973947fd405c49,1,-183.0,-183.0,-183.0,326.25,326.25
7de1f8843f1b17079e76d80f219c430d,1,-329.0,-329.0,-329.0,50.175,50.175
7de6e30eae4d71af79b881b0291658ba,1,-915.0,-915.0,-915.0,72271.5,72271.5
7deae6541c64e1f6c684d9bdb5c4d5a3,1,-269.0,-269.0,-273.0,2250.0,2250.0
7df2f4ea82a4611bd2378f13a02e9c9b,1,-199.0,-199.0,-199.0,548.37,548.37
7df3354dd57b78ed039726c48045f409,1,-515.0,-515.0,-516.0,38787.3,38787.3
7dfb2d4a05fcabd00ef7940c0fb0a0aa,5,-1734.0,-1734.0,-1734.0,37659.4,37659.4
7dfd398c6bf19737b90fdbd35170700c,1,-434.0,-434.0,-434.0,2062.57,2062.57
7e06833c67fb13919d1ad1631b10f563,1,-93.0,-93.0,-93.0,228.555,228.555
7e1102e42320cc14491d66575f8f18b8,1,-149.0,-149.0,-149.0,277.605,277.605
7e1bb1f78b5312401c47faf36bcaedd1,1,-836.0,-836.0,-836.0,127.62,127.62
7e1efb74468e530aaca2845103bfb783,1,-1149.0,-1149.0,-1149.0,6750.0,6750.0
7e30defb2453bce18eebe8cf2c4f9db0,6,-1624.0,-1624.0,-1629.0,4500.0,4500.0
7e32e3e1cb396627aeee4de16d0b025d,1,-278.0,-278.0,-278.0,450.0,450.0
7e4d5db053826a6096a227979ba78f65,1,-921.0,-921.0,-921.0,0.27,0.27
7e571e4e492c6c2ae69c06def6545546,1,-1510.0,-1510.0,-1539.0,9000.0,9000.0
7e575e2b560f2e8a850f9ac68b0aaf1e,1,-1051.0,-1051.0,-1051.0,281.385,281.385
7e599d0e4ae960bce7d700c5a569a233,1,-157.0,-157.0,-157.0,174.33,174.33
7e5af7f962af07046c85b770b59ec89f,1,-1795.0,-1795.0,-1799.0,9000.0,9000.0
7e5bbc836ea9b83405e508067d828f07,1,-227.0,-227.0,-227.0,270.36,270.36
7e5ccc4a1efd4ad860be5efc392321fb,12,-1033.0,-1033.0,-1038.0,9000.0,9000.0
7e604e37e89482b535c91467924661d7,1,-51.0,-51.0,-51.0,1514.16,1514.16
7e61f0fb5f83d4767e4aed0ed462babc,1,-105.0,-105.0,-105.0,1719.81,1719.81
7e6f33bd5411067a29efeb3f26c726d0,1,-1455.0,-1455.0,-1472.0,4500.0,4500.0
7e73641682dc49807972315af6bffadc,1,-1728.0,-1728.0,-1735.0,9000.0,9000.0
7e767c267efd95e84ba4cec72c1fd052,1,-1120.0,-1120.0,-1120.0,11.43,11.43
7e79b6f3c23deec2fdf436526af2a917,23,-2739.0,-2739.0,-2739.0,333.045,333.045
7e7b4d0ff1a413b0833d081fdd4d5eb5,1,-219.0,-219.0,-213.0,5991.79,5991.79
7e87811962b9093b77641aeaf96b2a64,1,-106.0,-106.0,-109.0,10208.2,10208.2
7e87c47edab0b22987b32e7d1b2cba2d,1,-142.0,-142.0,-142.0,2250.0,2250.0
7e8c7078b24b90634b96d42c0ec88455,1,-70.0,-70.0,-70.0,719.865,719.865
7e9069ba580622f17980410bc4687a80,1,-1070.0,-1070.0,-1078.0,3375.0,3375.0
7e91fc36674863e2e699d59a6bb6cfa0,1,-424.0,-424.0,-424.0,130.5,130.5
7e921b147b66d50f27a6dc79c2ccdd8e,1,-1927.0,-1927.0,-1933.0,7875.0,7875.0
7e94a197ce3bda39861d9c1eb31d0c3e,1,-434.0,-434.0,-434.0,209498.0,209498.0
7e97a50e2a677e89934148457f5002e7,1,-2241.0,-2241.0,-2241.0,1125.0,1125.0
7e97e0019358794540dec8b6521811e4,1,-58.0,-58.0,-58.0,422.865,422.865
7ea4166215075c0c71c8542ba4215d3a,1,-255.0,-255.0,-255.0,406.35,406.35
7ea55555e2aba119b9953a0e01ec2455,1,-1203.0,-1203.0,-1229.0,6750.0,6750.0
7eaadb4f90c06db77720b30e8f4b40f2,1,-867.0,-867.0,-867.0,13245.2,13245.2
7eab32c1f136c7db1e3ce4b1b4d6710f,25,-2448.0,-2448.0,-2457.0,8100.0,8100.0
7ead969cd27b943111faf6651224f092,1,-167.0,-167.0,-167.0,747.045,747.045
7eb2285bd1246760ed4234413e08ded9,2,-2352.0,-2352.0,-2352.0,3630.51,3630.51
7eb745aa9809fc0f6e74e2addb98c560,1,-37.0,-37.0,-37.0,3408.25,3408.25
7eb7d7e98025cbd860bf94917102888e,1,-192.0,-192.0,-192.0,860.625,860.625
7eb892dd8e3918ed0b717b9dbd8d6d53,1,-142.0,-142.0,-142.0,4284.23,4284.23
7ec29b6ab81129f0ccf3947937fbe295,1,-486.0,-486.0,-486.0,415.26,415.26
7ec3dd9c494903c9cd0d477f09524495,1,-1935.0,-1935.0,-1935.0,225.0,225.0
7ec5f86f9808a5dd72151158eff1fe08,3,-1474.0,-1474.0,-1504.0,72.765,72.765
7ec928c93c17666bfff1a4c404de2940,1,-94.0,-94.0,-94.0,2250.0,2250.0
7eca4c52e60312768c8f7669b3b3818f,1,-2207.0,-2207.0,-2213.0,6750.0,6750.0
7eceaa056c181289025bb928e8131a4d,1,-40.0,-40.0,-43.0,2250.0,2250.0
7ecf0c6faab3131fa377c99d171e7aad,1,-314.0,-314.0,-314.0,2250.0,2250.0
7ecff4f04d71588f7d4ec09f7b4a5db6,1,-792.0,-792.0,-794.0,12916.0,12916.0
7ed1639d4c996fdf9a47cafb7c76cb5c,1,-1509.0,-1509.0,-1509.0,995.985,995.985
7ee0261c3386a548429ddee17441ccd7,1,-262.0,-262.0,-256.0,18216.8,18216.8
7ee8d37945624b2c1345f4211ff4e0eb,1,-213.0,-213.0,-213.0,621.315,621.315
7eec073aefe4ffa5134cc957e45aa373,1,-29.0,-29.0,-29.0,62.64,62.64
7eef794f162b41f9c05d6384d85f4a83,1,-234.0,-234.0,-248.0,2250.0,2250.0
7ef0468a65e11a3c95c67d5c5d45a461,1,-91.0,-91.0,-91.0,9.63,9.63
7ef2d710d64018f3b6881dbf0f1e845b,1,-386.0,-386.0,-386.0,761.445,761.445
7ef84301e84f0a6ff910f0d656f3d321,1,-843.0,-843.0,-809.0,5890.46,40.455
7ef9fff542759e3afe14cd56b9610a1a,1,-1266.0,-1266.0,-1290.0,9000.0,9000.0
7f0751baa7e516b1a91dfc5653170394,1,-2157.0,-2157.0,-2164.0,9000.0,9000.0
7f0868ea05979004562154f2c304c72a,1,-171.0,-171.0,-171.0,1.935,1.935
7f09eed2bbc5f2c15db034f10723be6e,1,-288.0,-288.0,-288.0,318.915,318.915
7f0d5ceefd00ad8303401bdcf213eb83,1,-169.0,-169.0,-169.0,308.835,308.835
7f13c37754f97bc6d0c5e76056a99313,1,-84.0,-84.0,-84.0,2250.0,2250.0
7f1aa16322982c4ffc7fc6c74c93e697,1,-157.0,-157.0,-157.0,2138.35,2138.35
7f1c1a3efd381ab41a24caf9c1abf074,1,-54.0,-54.0,-56.0,23271.9,23271.9
7f1deb9123209ef27ab2e6151d277cb4,1,-2474.0,-2474.0,-2492.0,6750.0,6750.0
7f1f747a4dc2db2f01b772fb629ceef8,9,-1869.0,-1869.0,-1869.0,68.49,68.49
7f25a139cc64b056fef50fb548091710,17,-2663.0,-2663.0,-2675.0,8100.0,8100.0
7f26d3bba816c5ddde6c917c9b8d96fd,1,-97.0,-97.0,-97.0,363.375,363.375
7f289ffd66e9d1cef6231ef6ec7e4272,1,-711.0,-711.0,-711.0,0.72,0.72
7f2a64500869aebc9ebddd342165e457,1,-185.0,-185.0,-193.0,5922.31,5922.31
7f329b0be27d6dbe4f3f1188a11afea4,10,-2900.0,-2900.0,-2905.0,8100.0,8100.0
7f390f5e5ed6a903f16dd7f0e6ac4b92,1,-459.0,-459.0,-459.0,967.545,967.545
7f3b7bb683129260a0a7ad73198feef2,1,-85.0,-85.0,-78.0,9358.47,9358.47
7f3b88961d8b459ce6cf9f179e28c4a1,1,-468.0,-468.0,-468.0,1303.92,1303.92
7f3e7c04011afea1446749487472430b,1,-495.0,-495.0,-495.0,27900.0,27900.0
7f4ac99bd61f38b37f92de8624602441,6,-2388.0,-2388.0,-2388.0,6750.0,6750.0
7f4c508600832760fe969362beb27d39,1,-104.0,-104.0,-112.0,11663.0,11663.0
7f4d13e8433c02fb8cf62fb1fbb1d7bd,5,-997.0,-997.0,-997.0,110.655,110.655
7f4db133ee67ff571bfec4d33b72ff47,1,-191.0,-191.0,-191.0,9000.0,9000.0
7f4e48272a696c25e98d07addbec7b67,1,-195.0,-195.0,-195.0,1676.07,1676.07
7f50af25fd337ff753e30c8d9902912a,1,-77.0,-77.0,-77.0,2250.0,2250.0
7f528790165d5b8279eb1cae18c9539f,1,-85.0,-85.0,-85.0,337.995,337.995
7f5293c9e8cc7a04ecc4943232e8e68e,1,-106.0,-106.0,-123.0,16848.9,16848.9
7f58f8079b5943636ebe7a1b17f79880,1,-62.0,-62.0,-62.0,20282.7,20282.7
7f5c26c21af1285d5dd08c6fa947c947,1,-112.0,-112.0,-116.0,12156.0,12156.0
7f5d87994a33c75496df4f334150ce92,34,-1636.0,-1636.0,-541.0,67.5,67.5
7f5d9533eb6e32663dcaec2174a6176a,1,-1341.0,-1341.0,-1341.0,9346.37,9346.37
7f6196cb38a8743fc7b0074fb22fed51,1,-803.0,-803.0,-802.0,6009.08,2610.0
7f64456164ac75842dfae29c58466bc5,1,-140.0,-140.0,-140.0,411.48,411.48
7f719ee912c762260ed3cf43d7745097,9,-2183.0,-2183.0,-2198.0,9000.0,9000.0
7f7242265a87aec686175766c9df8a43,1,-1665.0,-1665.0,-1665.0,247.68,247.68
7f79becc53e49efc2222ff13eb5959a6,1,-410.0,-410.0,-410.0,13623.0,13623.0
7f7a463224c847fa6b952059e19bd3ed,1,-320.0,-320.0,-320.0,1269.58,1269.58
7f7b59b6062e4e970b4bde19b6a3243d,1,-320.0,-320.0,-320.0,16.065,16.065
7f80bd0b45af23ab6d3e75e5dbe2871e,1,-149.0,-149.0,-149.0,664.47,664.47
7f847e780c1f85ad95b65bcf5b633553,1,-663.0,-663.0,-663.0,136.215,136.215
7f88fea74461760b70c247e2674854e4,1,-463.0,-463.0,-482.0,2250.0,2250.0
7f8e04e4aad47c4aa7ce0a8f912f5e2b,1,-69.0,-69.0,-69.0,191894.0,191894.0
7f917717452d65255c23236d5512dfaf,1,-217.0,-217.0,-217.0,852.705,852.705
7f941c4b6e5cd840974dd1aba2ea3c24,1,-591.0,-591.0,-591.0,226.17,226.17
7f9ad0d9ea884fcaf1480ca995e9c47d,1,-348.0,-348.0,-367.0,2250.0,2250.0
7f9ba2a6e47a38851e7b7e82cf46b6f7,1,-535.0,-535.0,-535.0,6550.92,6550.92
7f9df6c922e8ccf65b1968847023d56f,1,-863.0,-863.0,-863.0,3.87,3.87
7fa5184c6271e7bff9153692cb469345,1,-239.0,-239.0,-239.0,4514.9,4514.9
7fa7b728bd1ab746e87e037831f830e4,1,-444.0,-444.0,-444.0,640.62,640.62
7fac157fc5e281926691bffdc60fbaed,1,-1747.0,-1747.0,-1749.0,2250.0,2250.0
7fb3d2e1af36dcd8f4f5cf1ee8f6796f,1,-218.0,-218.0,-218.0,2113.02,2113.02
7fb45d2d54e74de61320d33581c67f7c,1,-304.0,-304.0,-304.0,1307.03,1307.03
7fbf2322f03e703d381e6ad7a3843cc7,1,-19.0,-19.0,-19.0,118.755,118.755
7fbf3b51a94ccc82e6c2c13e5f7e3015,1,-1290.0,-1290.0,-1290.0,118.53,118.53
7fc03df9b1098f62e1ae125fc6e58607,1,-216.0,-216.0,-216.0,94.185,94.185
7fc05ae8282b1ef131790c773eb5c17d,1,-120.0,-120.0,-120.0,303750.0,303750.0
7fce4c8a2b60aaf2f9303f5bfc9bfbb0,6,-2644.0,-2644.0,-2644.0,4500.0,4500.0
7fd740200cd13f6c7e66ef51e78f9a58,1,-296.0,-296.0,-305.0,6769.31,6769.31
7fde30dc36c6f4f00b280ab28784651c,1,-1491.0,-1491.0,-1494.0,2250.0,2250.0
7fe13717ddf79c867d699991640e9a39,7,-1396.0,-1396.0,-1396.0,161.37,161.37
7ff176a18a151e68fb2f67061c7a35fe,1,-116.0,-116.0,-116.0,876.6,876.6
7ff1b479b3e3ab1c36cef6b080f211ca,1,-441.0,-441.0,-441.0,5269.59,5269.59
7ffae1ffca8397d2767b37bf37c91890,1,-191.0,-191.0,-191.0,3920.45,3920.45
7ffb495169d85f0505b894fa685a79f8,1,-77.0,-77.0,-78.0,11256.2,11256.2
7ffebe29e38476f2ef8181ac2ea8ea61,1,-766.0,-766.0,-769.0,5818.95,5818.95
800598366c24db7f73d74c8305008f95,1,-759.0,-759.0,-761.0,4867.42,4867.42
8007e06191fa0a82e6997deeef00198f,1,-159.0,-159.0,-159.0,178.65,178.65
800b79b1bd546ae21a570d8aa4ad20fd,1,-66.0,-66.0,-66.0,34.875,34.875
800fbac1c2abdf6c3bb39094e55cfbc6,1,-432.0,-432.0,-442.0,9000.0,9000.0
801252b66134a8e5b7c1fd43a2ad3828,1,-254.0,-254.0,-254.0,7.29,7.29
8019574d26d1aa69cd2203e8f8070b99,1,-1176.0,-1176.0,-1176.0,2458.94,2458.94
801ab97a236ef2efc775ee6332e76b68,1,-147.0,-147.0,-147.0,2353.27,2353.27
80270de40ff01c67f3b7bde0f26b190f,1,-454.0,-454.0,-452.0,22500.0,22500.0
802bd572fc2d975cbf1c7159900d1740,1,-220.0,-220.0,-220.0,8921.57,8921.57
802f709a64748006c407e7975310cbb5,1,-31.0,-31.0,-36.0,476.82,475.29
8031937d17a165d3059e8435c36fad0f,1,-293.0,-293.0,-293.0,13.5,13.5
8032794ed45169526782dc388a781a57,1,-19.0,-19.0,-19.0,90.0,90.0
8033ec96162bb5e06b7c7a594c0de08d,16,-1087.0,-1087.0,-1087.0,13487.4,13487.4
8038103a82c311465474348dd7191de4,1,-259.0,-259.0,-259.0,24.66,24.66
80462020b96a1975299b44c73bc95e7d,1,-2015.0,-2015.0,-2016.0,5625.0,5625.0
80476afed68ea7ae1a8e2c48d28b2a19,1,-148.0,-148.0,-166.0,18947.1,18947.1
804f457ca676ddf9dba93d434577a37f,1,-731.0,-731.0,-363.0,130.5,122.76
804f5a99860fb343e7ac06579c4cab84,1,-97.0,-97.0,-97.0,1393.65,1393.65
8064ef59b5a83f4a80fa165381f54ad7,1,-138.0,-138.0,-151.0,2250.0,2250.0
8065dc4f8a8dc201671eefcc08b5cc9b,1,-265.0,-265.0,-266.0,21478.9,21478.9
806fcecc86e338f6e5b094fde7a4edd2,1,-28.0,-28.0,-28.0,119.16,119.16
80743d0c5dee35114ea99fd665506705,1,-194.0,-194.0,-194.0,22.86,22.86
807505e09d1584fb81f361584e300754,1,-1603.0,-1603.0,-1603.0,274.635,274.635
80790962cba8b85351a64d506d2e2b8e,1,-345.0,-345.0,-346.0,11633.7,11633.7
807a7f39d10329cbe46dc081a695b518,1,-55.0,-55.0,-55.0,2250.0,2250.0
807f72bc142ffbe89ee2a1a4a80e00d6,1,-34.0,-34.0,-34.0,2466.0,2466.0
8089af32cb1a7ad8340c2c8cdc6963d4,1,-127.0,-127.0,-127.0,15.21,15.21
8098e1f0d9414550674bda9780ea5dd5,15,-174.0,-174.0,-174.0,7.875,7.875
809aaf5d0b22088a04c99f4301d44eb0,1,-217.0,-217.0,-225.0,2250.0,2250.0
809b54491e19b6e680d0cd7e9a99957b,1,-652.0,-652.0,-659.0,7023.06,7023.06
80a43231a4b3eee51a8af67000836838,1,-1497.0,-1497.0,-1512.0,5625.0,5625.0
80a7c3c59aa9dbbc70d72340d3170942,1,-2712.0,-2712.0,-2726.0,7875.0,7875.0
80a8089ae717fff81ebb417b657a902d,1,-1047.0,-1047.0,-1047.0,15744.2,15744.2
80a9b4bde62be17223a3b77b79d76eab,1,-914.0,-914.0,-925.0,8141.98,8141.98
80b353111e7484c0e8995101220c9d1e,1,-1586.0,-1586.0,-1615.0,94.05,40.635
80b5c90488a4d87dbbc58a85da3cb083,1,-82.0,-82.0,-82.0,2871.31,2871.31
80b816ed82d9c983f6da580a5c89181f,1,-406.0,-406.0,-406.0,1246.55,1246.55
80b88f884695e0bb1e9cda1e5d22e0f3,1,-38.0,-38.0,-38.0,1239.61,1239.61
80c0e6c1ec1ccb540c5bbe8010c1705e,1,-48.0,-48.0,-48.0,284.355,284.355
80c41ffab2ce896f7cbe7ed8d9f0f5ff,1,-781.0,-781.0,-800.0,2250.0,2250.0
80c884cc0835175e234392c968c5c16d,1,-68.0,-68.0,-68.0,176.85,176.85
80d5a7a824aff024f4f06a55ac260fb0,1,-301.0,-301.0,-301.0,20920.9,20920.9
80d7e3c6558db1f033d0d2f2809ae57d,1,-32.0,-32.0,-32.0,24079.1,24079.1
80d9a9265dba2a8a7c67860b66e8b6b4,1,-139.0,-139.0,-149.0,2250.0,2250.0
80db69fa0ef2846c35ec17e14cfbbbe7,1,-250.0,-250.0,-247.0,6750.0,6750.0
80dd577a3922e67b5903ccba5e0a2a5e,4,-1514.0,-1514.0,-1514.0,319.59,319.59
80dffa0a4d0d6386a3069b37335b9194,1,-27.0,-27.0,-27.0,36000.0,36000.0
80e129a727206b9528c69cdea6cd7220,1,-222.0,-222.0,-222.0,49.905,49.905
80e7886b264756084985697ad53321ca,1,-206.0,-206.0,-206.0,2113.7,2113.7
80e9cc8f8c1db0187c1f7cdcf9333331,1,-2566.0,-2566.0,-2582.0,9000.0,9000.0
80e9d9fdf34b478239559ef028404532,1,-76.0,-76.0,-76.0,489.555,489.555
80eefd968b7a3ec5083697ca7e0e4b7b,1,-2663.0,-2663.0,-2673.0,5400.0,5400.0
810268e50c13a03c110c5a99021a4f00,1,-2026.0,-2026.0,-2026.0,4500.0,4500.0
81055034868df81b5d42ab227c9adbef,1,-342.0,-342.0,-342.0,1875.38,1875.38
8106aa46b021596e20f968b663ff989a,1,-17.0,-17.0,-17.0,2143.49,2143.49
8107d8cdaa2af3987344eb74d61d5043,1,-331.0,-331.0,-331.0,23400.0,23400.0
811073dceb53ec1017aebf0a647f5ccd,1,-2528.0,-2528.0,-2528.0,1125.0,1125.0
81118d0c70c9d2a5c7cf9f5a748b1f13,1,-770.0,-770.0,-770.0,1810.8,1810.8
8118b7fa9554cfa1eaa44651e99c82f0,1,-910.0,-910.0,-910.0,2250.0,2250.0
811d34e97fd7469d765eafcb6757717d,1,-324.0,-324.0,-328.0,2250.0,2250.0
812ea66a9acd588a19227e8626c28a09,1,-189.0,-189.0,-189.0,225000.0,225000.0
81304c249c11e3fd6d8d77cab97c3bbc,1,-361.0,-361.0,-361.0,1323.99,1323.99
81312393c7e2816a830ace03ff675860,1,-337.0,-337.0,-337.0,2250.0,2250.0
8138fdbced2c24d5f07b634cbc39cbd2,1,-513.0,-513.0,-513.0,1.125,1.125
813aadbd6fd4897c79b5b5a1ef8a3bdc,1,-1752.0,-1752.0,-1761.0,5625.0,5625.0
813cda2d18f24aca188836ed354b0fe1,1,-1548.0,-1548.0,-1548.0,90000.0,90000.0
8146134d893097e501efa4e4ad1e0435,1,-208.0,-208.0,-225.0,13827.0,13827.0
814c97d551ff07fe79647e5d33dc2ba1,1,-1269.0,-1269.0,-1271.0,4500.0,4500.0
8150ab8208227f3fb21aea793c1a432b,1,-637.0,-637.0,-638.0,9450.0,9450.0
81534d147f83890d7b1bff6b6b3d5670,1,-30.0,-30.0,-27.0,4873.95,4873.95
815385d061174fc9042e51c7f8b23277,1,-1011.0,-1011.0,-1003.0,4500.0,4500.0
8155d9a63f1c1b45288c564b9c5d547d,1,-178.0,-178.0,-178.0,45.855,45.855
8159de7529cdf16ef92b2f9f62af952f,7,-2446.0,-2446.0,-2458.0,9000.0,9000.0
815ae0b3e0decb1d9ed980f1570e5c89,1,-181.0,-181.0,-181.0,28738.6,28738.6
816cf97dea4956df3cc50f8619232fc1,1,-288.0,-288.0,-304.0,12063.4,12063.4
816e3e41d3de1f3cd061dcbed0afeaf8,1,-645.0,-645.0,-645.0,1016.05,1016.05
8173e525dd64bfc2735eb8cbe0d1e112,1,-2001.0,-2001.0,-2003.0,3375.0,3375.0
8176c6cfc270d02a92ae5c13ab5105b3,1,-1082.0,-1082.0,-1082.0,226.305,226.305
8178de590017a6417283e4df96f0f604,1,-815.0,-815.0,-831.0,5916.33,5916.33
818588f653d23e7fee8347f81c7db798,1,-189.0,-189.0,-201.0,2250.0,2250.0
81878fc887304f199ae6ede548c84fd1,1,-119.0,-119.0,-132.0,1479.96,844.875
8187f65ab99ece1dae6618726495a177,1,-68.0,-68.0,-85.0,9125.01,9125.01
8196e403709ea3f702a41ba3e450d355,1,-305.0,-305.0,-305.0,758.295,758.295
819cf1304065c4ae95f2babaf8a03fd7,1,-2097.0,-2097.0,-2093.0,4500.0,4500.0
819e6ca62fc96e52a92312363af0788c,1,-260.0,-260.0,-267.0,7336.8,7336.8
81a206ea418742a00d952250a8b76818,1,-66.0,-66.0,-67.0,6946.15,6946.15
81b0a8f40c919b314e629d9c1fb9ae68,1,-51.0,-51.0,-51.0,1939.19,1939.19
81b0d6efb3299213d73eedf6e168b0de,1,-1179.0,-1179.0,-1179.0,702.9,702.9
81b24c5bbbfffbd21a6f042bb1b50737,1,-152.0,-152.0,-159.0,21919.1,21919.1
81b9d33701f202652d2eef1db63d571e,1,-639.0,-639.0,-642.0,11829.6,11829.6
81ba11c89586e733ce113dc22c9bbf3d,1,-10.0,-10.0,-10.0,10.53,10.53
81bdbdfeb963600a4dd9af5c6bf7ced3,1,-340.0,-340.0,-344.0,1695.82,1695.82
81bf27a0c803085a02e0b35996d18855,1,-1199.0,-1199.0,-1210.0,9000.0,9000.0
81c05143d519012f2317a3ee8f91e548,1,-54.0,-54.0,-64.0,7422.39,7422.39
81c3d7cdc046fb4ab0f4f3013ed12352,1,-62.0,-62.0,-74.0,9314.14,9314.14
81cd24df71124db6109548a90b88ebc8,1,-1678.0,-1678.0,-1678.0,4500.0,4500.0
