reco_id_curr,max_months_balance,max_installment_count,max_installment_future_count,max_contract_status_name
84d9a31f1c8276f46323dd6bbaf6fb48,-1,36.0,31.0,Active
84d9f2eb5e2e54057afb36904336a0d5,-2,12.0,12.0,Active
84db01fc518e9c146ef54df239543216,-2,6.0,1.0,Active
84dcc6c2f1ad5123a9e62a7e3329b7ad,-1,23.0,5.0,Active
84ddc9bef8fa95d694fbfbec0cb659f0,-2,12.0,11.0,Active
84de212fce7cbee3afd0ad0dd0931859,-1,48.0,39.0,Active
84dece908d21b91cb9d3f876035487ef,-2,12.0,10.0,Active
84df6b5eaab00eff2244d5bf972fba3c,-2,4.0,0.0,Completed
84e1207791bd91da80d26d706f60b9f9,-2,10.0,10.0,Active
84e124cd739ca589d968136917dbccad,-7,12.0,1.0,Active
84e198912fc2e82954477f5d5d2001b2,-9,12.0,0.0,Completed
84e4cb10cbf435da0eaac2f8536f52ab,-1,6.0,6.0,Active
84e4d8e61e4aeadc1eafa9b0522c1736,-5,12.0,6.0,Active
84e58bd2b025787829a8c5c1a356c86c,-5,14.0,10.0,Active
84e59babe798ea3006a089f5af639841,-1,48.0,18.0,Active
84e610101fae705afe40b9b9d9d64739,-2,12.0,11.0,Active
84e622a7128333c49a234a0a13193984,-2,6.0,1.0,Active
84e9033503492d6951ee2c3631ed0915,-8,6.0,3.0,Active
84e97b60738519342ae0d0f067f15318,-1,60.0,47.0,Active
84e97db2c6fb9606ee8329d484474e0f,-1,12.0,5.0,Active
84eaf2b86a33b40bd94a5270a36675f3,-1,60.0,17.0,Active
84eb7e523afb92d0a99cfc0d9c0183b4,-4,11.0,3.0,Active
84eda12be6c39cde6f376ff6b7920e9c,-4,6.0,2.0,Active
84eeb0081844a136251e950e4e09c744,-1,21.0,0.0,Completed
84f1e650c202f5605fc6a64a7ad02fef,-3,36.0,13.0,Active
84f37c31efb0a95c72a61c8de188b5b8,-1,36.0,32.0,Active
84f3f86f4030b4fa704388d68b514256,-8,6.0,0.0,Completed
84f44305ddacdb3c69e8aaf21312b343,-6,9.0,0.0,Completed
84f454009456bbad9632cfb1ce17a24e,-1,12.0,12.0,Active
84f457b181dc924cdf62a7ee38f65c14,-1,36.0,36.0,Active
84f62a0a4ab9f434663369964646277f,-3,6.0,4.0,Active
84f65fe2d051b4ee1ac7578c26d243eb,-2,6.0,4.0,Active
84f6de45ca0939968b7b54873d3e9544,-2,12.0,4.0,Active
84f736faa8ee42c87d09f64a96ba64c7,-2,12.0,9.0,Active
84f88d0f9c5bca14b5e1fa1e7c34bce1,-1,18.0,11.0,Active
84f89d5ae41987981fd32cf05f52de89,-1,6.0,5.0,Active
84fa376106763b03692136c4c70c72a7,-2,36.0,36.0,Active
84fa5dca9e0bf00688b0de2c5ae7db00,-8,24.0,5.0,Active
84faf230d5bd4c622adf50f2ac4d0bc3,-5,12.0,3.0,Active
84fc3585b877157f21470195b2a65bf8,-2,12.0,10.0,Active
84fe5c5a25e972ed60f38842e3405ac6,-1,10.0,5.0,Active
84ff7edce5f7a96410910c53f437977a,-5,1.0,0.0,Completed
85003a4620835bc84355cc6678649cf5,-9,6.0,0.0,Completed
8501ced2d949aba8a5647922847c0d0e,-1,24.0,24.0,Active
8505506fb8a475b2c34ceb40366f6d32,-5,25.0,0.0,Completed
8506141545d12ae409e259bd582ac60a,-5,42.0,33.0,Active
850864f2d43d9f63be8f814e3f119fb2,-3,10.0,9.0,Active
850aa1ca666fe7913151c84443ff0fa0,-1,12.0,12.0,Active
850abd085bcbdeee58c347a6d2733f14,-1,12.0,9.0,Active
850de1cf71788e0800f9cd9b48665f65,-2,11.0,8.0,Active
850f67b9c612bad1bf84b6b3a1b0f61e,-7,12.0,4.0,Active
850fe3506a97343f56ede2813eacd3ec,-2,10.0,8.0,Active
8511bd0d4aa13b2f51550df4b6ff4cf1,-7,24.0,18.0,Active
85127628dcfa4e688d47321c6939fdd4,-5,9.0,0.0,Completed
8517eb790bc1fdba6e774b2515db19d4,-1,36.0,19.0,Active
85184f56cbd2fd8841a5a93e1b0a2457,-1,48.0,36.0,Active
8519b75121ea938cd22ebf196d75666b,-2,48.0,44.0,Active
851a99d51625ff2a7750fae65b202647,-1,12.0,9.0,Active
851b46494547f0b7d64aa18e8965e5e3,-2,24.0,12.0,Active
851b7bffce6bc82793e9e0c52852d9a5,-1,12.0,9.0,Active
851dd80c982aa6101ef578b56f89be73,-8,10.0,3.0,Active
851eed6ef687824406f8f056ca3545b3,-1,18.0,2.0,Active
8520351a7ce98730f24e342d5e085c13,-7,6.0,2.0,Active
85207b82ce73e0221f7af28a163ff9ba,-7,18.0,3.0,Active
8520f4bbb4ab29939d77615ebc5fc8b1,-5,12.0,12.0,Active
85226c6c8782727a2de4b7d1de30957f,-2,18.0,5.0,Active
8522beba977426377a7d012fec4b6b17,-2,36.0,35.0,Active
85238be374078ad98b0f71d53b1f134e,-1,12.0,11.0,Active
852888ea54288fea00873d0c452a4221,-6,1.0,0.0,Completed
8528f03893db03ba2b4549bafb67a4d8,-1,12.0,8.0,Active
8529dd2de0f7e626d552e402faa392d2,-1,12.0,7.0,Active
852d4d9fd04fa48ddc34cd166ebad9d2,-1,36.0,25.0,Active
852fb91791ba2a97611b92ff16264b2a,-2,18.0,17.0,Active
853088fc9a4f52737352989b0868b3b0,-8,60.0,42.0,Active
8532f5b08b017ad0acf840ddf2c03e2a,-2,18.0,12.0,Active
8533464c131781447fe7b5045fc360ba,-7,12.0,6.0,Active
85346d2af8131711b716885ed5a0d99d,-2,12.0,6.0,Active
853695e4fd475d6b482d94895c6b595d,-2,6.0,5.0,Active
8538a7ca2895db21c153edb4c61949d8,-2,24.0,7.0,Active
8538d109d771e523ff025d31e349ecdc,-2,12.0,11.0,Active
853aafe126729ea181641256b5ced3a4,-5,12.0,4.0,Active
853b7aac2753beb1df0137746d9de947,-2,24.0,22.0,Active
853e8de75a70ef3ad0e687b2bd6bef6e,-2,12.0,5.0,Active
853eaff56d2551c5d9273195b8865699,-9,6.0,0.0,Completed
853ef049a3279d9e9e7a836768e3e7b1,-1,24.0,23.0,Active
853f5e2dc06cf2d74059670d1e5c3f59,-9,6.0,0.0,Completed
8541286c218a6a78db18cf1905523979,-8,12.0,7.0,Active
854442237c93ac86504c16cf46f887ba,-2,24.0,18.0,Active
8544c59b9d2c0d8af4e88e95340747df,-1,12.0,12.0,Active
854576697a32f0df0ac71143dd4d834a,-1,21.0,0.0,Completed
854654a69f8b6617bc9d64f46fe44b5a,-4,6.0,2.0,Active
8548798a9ebe9cbd3856fb8fd12c7bc0,-4,6.0,6.0,Active
854988c0b4bae31679372b06157d2561,-4,18.0,5.0,Active
854a92578862f709b14a5ffffec239c9,-2,12.0,0.0,Active
854a9ec5acfbd2b66eec324fdece8d5d,-1,24.0,23.0,Active
854c7442c5be82e526e2c6bfab141e0c,-7,13.0,0.0,Active
854cb0f71d356845b6df271de69b6216,-1,48.0,43.0,Active
854d1f9a3d8f2f6d4582c580efaa9915,-2,24.0,10.0,Active
854e541aefc14f94757cda74397ce98c,-2,10.0,8.0,Active
854f7deaa78b2286cb96dc5c91af4798,-9,12.0,0.0,Completed
855110f1ef17e790aaa5aa110850d82c,-3,6.0,6.0,Signed
85517436af61ca8dce4c680445b44003,-4,60.0,56.0,Active
8553cc449c58ad1d685933233fc3a990,-9,7.0,0.0,Completed
8553ea16550d99b6e65345d820e48aef,-2,12.0,11.0,Active
8554aa4eab23654ae51f15a8f1d1ec38,-1,18.0,9.0,Active
85560b547a61c9c5d964f82135f0e9ec,-6,12.0,7.0,Active
8556373bfe2bf24ab84cccb7ee924c10,-2,36.0,33.0,Active
8556be71dde0fabd7685b752c48d4d4e,-2,12.0,10.0,Active
8559339c989d7fb57aef0582df59c08c,-2,8.0,0.0,Completed
85595183d016e279a6462ab09a059748,-3,24.0,5.0,Active
8559a9a7ad95df88a8635d8a3d56d361,-5,6.0,1.0,Active
855aeaa7aaa2f15ca2fbdb056ffc7d75,-5,6.0,0.0,Completed
855b3b24cb0fb0b36768525f84f52d40,-9,6.0,0.0,Completed
855be7654426ae6fadb078df293c00d0,-1,36.0,14.0,Active
855db8c8a44dc86bd54cb6f4fb888ca1,-8,6.0,1.0,Active
855e08f5758f9a08a0ddf3148a89e844,-3,48.0,21.0,Active
855e79b26d8aadc234ebd307c7798fc2,-1,30.0,0.0,Completed
855fb73a7ae7011f623f101e5ecd6801,-1,12.0,12.0,Active
8561673537acf59bf54850e7aea7d31e,-2,48.0,33.0,Active
8561b57ecc0ec8729d0d2f9848fcc4f8,-4,10.0,7.0,Active
85622327d1d4b79506b28bd578f8af20,-2,18.0,18.0,Active
8562e844f60c0539409f50fd6647338e,-1,30.0,17.0,Active
85646a4e8b7b69adf55bce0e86632e3c,-3,18.0,1.0,Active
856539651b985e34949b35d04494eb22,-2,12.0,9.0,Active
85656b6f1544e6e1a7d74fe3afe3817a,-3,10.0,5.0,Active
856600400ee3d2f56061ccbc6a653112,-4,24.0,19.0,Active
856680152a84df563cbfb2d35e935199,-1,24.0,9.0,Active
85668a5d527f9c145b940c26310f7270,-6,12.0,11.0,Active
85669cdd25184c0d2fbb0ecf795513c9,-1,60.0,34.0,Active
8567c1e1df42b0df174980d3bda63ac8,-2,48.0,45.0,Active
8567d26987668c76c4a87b6033e6818e,-1,10.0,6.0,Active
8569af7f30d0cc9d05ed59141b51220e,-1,12.0,10.0,Active
8569b065ad16488d44b68019c97744be,-6,6.0,6.0,Active
856a0e258164731f40834f2eb925bf67,-1,10.0,4.0,Active
856a1f7b9be6921884f8c2390b71ba05,-6,12.0,8.0,Active
856cf923400202d8065684d0ddb09418,-3,1.0,0.0,Active
856d6c967ed7ed1667f72bd25677b4f3,-1,12.0,4.0,Active
856e63433501882bcfe21938740f6243,-2,24.0,18.0,Active
856ed5f7ee8e9b93b211895cfd16c9b9,-2,12.0,5.0,Active
857616078ba73ebad719180027f8f6c1,-1,24.0,12.0,Active
85774c83fd28f114d228780814c3a53d,-2,18.0,4.0,Active
857787c847bbdbd1b96e3fe86dfc84d8,-6,12.0,3.0,Active
85781c353ecce1e6f346cbdb8f8c4a2f,-4,30.0,17.0,Active
8578599928f2e5f2eb348964b20ce615,-4,6.0,0.0,Completed
857a5b84b16d45b312dbfedca0ed7b09,-1,12.0,7.0,Active
857bafc1c1370e2b6e482ac40e938489,-2,12.0,1.0,Active
857d16a4780d7bef0476c840d0658c75,-6,12.0,7.0,Active
857e490f89db61de24112ec6e5f02492,-6,12.0,0.0,Completed
857e8c803bb31010569b28936e232d32,-2,8.0,6.0,Active
857ec41e982ab14648877d417613e9fc,-2,12.0,10.0,Active
85806d8578240bb59c46401889cd1473,-2,10.0,4.0,Active
8580c8ca6875ab2fa328a5e1e08ff03a,-1,48.0,34.0,Active
85854e50bd1e7069d57a195e4ab460c7,-1,30.0,22.0,Active
85863079708b37950e269d9d6b2ae8bf,-5,48.0,38.0,Active
8586d1037f8e929c26f7bfdeab2efe8f,-2,18.0,11.0,Active
858753b91fed129a3cd597f7a0520d36,-2,36.0,30.0,Active
85876892f743fd16b7d3054c02443361,-2,12.0,7.0,Active
8587e3bfc941f6cee0094b1f97e6d068,-7,24.0,2.0,Active
858846e5d0a6816af8a75fe6fda40ca1,-1,12.0,12.0,Active
858a6c30614553af94032a59f4b3af59,-1,18.0,9.0,Active
8591192631ebfac76184187abcb933cc,-5,24.0,3.0,Active
8591fd5d0078b4b67c8426a57b93bba6,-5,12.0,1.0,Active
85924f0d2a206825bf80a1f7c6dfb218,-2,10.0,4.0,Active
8595f8fbaec37630b42b22ee2c38ed69,-3,24.0,17.0,Active
8596089fcf612180503c7e9b6cbedfdd,-1,48.0,37.0,Active
85967f394a7147e74e7db740b5962abb,-7,6.0,1.0,Active
8596b3c602f687f76d66df254e8473c0,-4,12.0,12.0,Active
8599b0bd186ba1149d11d9b0364d74d3,-2,48.0,44.0,Active
8599f8767df62c13bff082e0d629da78,-7,4.0,2.0,Active
859ab36ddc257d5a8db72c2a832a99f3,-6,6.0,6.0,Active
859b218159f88c82971dc9a88eaeff35,-2,18.0,10.0,Active
859c4e8b519932b47537bdd7bfa635c9,-8,6.0,1.0,Active
859d3d89591cd869a6a76b19983b2f11,-1,48.0,44.0,Active
859d56c7e9b42197b24707fdb05017a3,-4,12.0,5.0,Active
859d97e55953c17c4b9f732affb33d85,-7,24.0,0.0,Completed
859da897c3d6861dd6f7028e89133696,-1,36.0,20.0,Active
859ea05adc3338e98d6e8685adf1e47e,-2,10.0,8.0,Active
859edceab9ea2392c5c63b6fff6a6da4,-3,48.0,25.0,Active
85a0dac9a7787436ffbbff105f6340fa,-2,24.0,16.0,Active
85a1aeae7a9c5ffc43579c921a6eb37c,-1,48.0,44.0,Active
85a38ee49a5917a1063aa097a9624587,-6,6.0,2.0,Active
85a405993ebc9a11a3b589daf83df16f,-1,12.0,8.0,Active
85a58f7d90ff516e29e0360454eb5599,-1,24.0,18.0,Active
85a5e359148f67a59b53fa7f93267769,-2,12.0,5.0,Active
85a6ce0e22e02171ad2ab84d5ee693c0,-2,12.0,12.0,Active
85a9a3d96efc20ac9a28e78c7e1a1125,-1,12.0,5.0,Active
85a9f634fc89e4c6a283e391c6ea7e60,-4,5.0,0.0,Completed
85aaf8e366330ed0c3b7f9d869160ee6,-2,60.0,58.0,Active
85ab73759ef5582b7d438a7d53ed25c3,-2,48.0,40.0,Active
85ace434db2231ad3c67b749d45fddeb,-8,48.0,45.0,Active
85adc545215ce14934db729677630c0d,-4,12.0,2.0,Active
85aeb8d6eea3e7084a267994d356d335,-1,60.0,56.0,Active
85af450678885cdc44878778f7d617c1,-2,48.0,47.0,Active
85afa8b72bd564fc6c84dde9f0393305,-1,36.0,34.0,Active
85b007919b0098637f8fe1383106ffb2,-8,4.0,1.0,Active
85b0391be54aea405aec808956486003,-2,6.0,4.0,Active
85b1438d36adf5d9affe622ff64937a0,-2,2.0,0.0,Completed
85b17b780f88cc99331a080a8fd527cc,-1,36.0,16.0,Active
85b19362f50202da1d51287d7215acdd,-1,5.0,0.0,Completed
85b31e846da2a144f9617173fef8d743,-7,24.0,3.0,Active
85b3b85f4a09ce25431475c790eee62d,-1,48.0,18.0,Active
85b44c9269686e7ece46cdcd7e26a99d,-2,60.0,50.0,Active
85b5144b8185c646773affb2238e6c79,-5,6.0,3.0,Active
85b5897d28969ba4d7a73f31cb1c680b,-1,12.0,12.0,Active
85b781c946ba59d04596a9f023fe3f35,-1,18.0,2.0,Active
85b7a2553377fad23e954ea2e4f9cbfa,-4,12.0,0.0,Active
85b8309c3b1ad28e141945a9cd355099,-1,36.0,21.0,Active
85b8b017fa136824ba6f7d3a6ec3c41f,-1,24.0,24.0,Active
85b8e42dab056c786947dd795a267ab4,-9,9.0,0.0,Completed
85b9048fca3c8946b3c18a6720737ecc,-2,9.0,0.0,Completed
85bad6ca8adb904e2433e290c03d1605,-2,48.0,21.0,Active
85bea33591ff94f884074a450dfcbc28,-5,6.0,0.0,Completed
85bf13d68b6f68078fc1f957b9b5d6d3,-9,2.0,0.0,Completed
85bf284fc95c01559760c155860996a3,-2,18.0,2.0,Active
85bfc8b3c93b473aa92ce1ed07691331,-1,24.0,23.0,Active
85c03b442a28e95e46e1a6e8f573a387,-1,24.0,18.0,Active
85c1a6f72607d18651f7015df0c9a07c,-1,24.0,24.0,Active
85c1eb7dfb744f13974b8764ee5b488a,-2,10.0,6.0,Active
85c3e8176c8ce1ef365c39f1034e18e5,-1,12.0,1.0,Active
85c66d944599c92d9189939a73074a01,-1,60.0,58.0,Active
85c9f50377253740eb534aa60e70e546,-2,12.0,11.0,Active
85cd7fbbcd942cef0cbab946d9141bc2,-7,6.0,2.0,Active
85d04c7b3bf1042cb44073ff2dd048e4,-2,9.0,0.0,Completed
85d0ded55af4aadae7ee5f0cc312f1e0,-9,12.0,0.0,Completed
85d3d69a95f9571b171732bdeb80b82c,-1,12.0,4.0,Active
85d3f02ab6f8bc58bd4b48cb4cda635b,-1,48.0,41.0,Active
85d4264ff4c877bb515a2df3e71126be,-1,3.0,0.0,Completed
85d52e281c11dedf0f9ed2cd9cadd767,-1,18.0,3.0,Active
85d53517b6885abba7396f17c76d8388,-5,12.0,1.0,Active
85d577c07468ba1e129235bf0d56e9c5,-1,18.0,16.0,Active
85d58d0ff6a09116f6ac90c8e15695d2,-1,18.0,10.0,Active
85d7fbdb2f2aba4cac39eb5ce6749830,-1,60.0,56.0,Active
85d8026227a8f164d5ebb86dd6639a62,-2,12.0,8.0,Active
85d8cf7fd75ecade9cebb1635a7d121d,-9,8.0,0.0,Completed
85dc4e7880813cf9f5329230888645df,-2,60.0,45.0,Active
85deaccdcb12b47cfcd30179e1a2619b,-2,12.0,3.0,Active
85df379749646cf9c12552173bdab14d,-1,12.0,10.0,Active
85dfc0c07eb38964fbb23616f4e9db4c,-2,6.0,4.0,Active
85e00b395adcf2b8af71af9bd42abaaa,-3,12.0,12.0,Active
85e4905ec7058aa61e0e2863dc9d8fc6,-2,18.0,6.0,Active
85e5af681dccb6f4cd681fb68ed2c619,-2,48.0,45.0,Active
85e7741ee3e784ced33001caac31b754,-2,48.0,45.0,Active
85eb550f696accb101e9eb265f4bdff4,-2,4.0,3.0,Active
85ebc91c73bb8c90a72a47263e51af95,-1,60.0,53.0,Active
85ed7f6298463dd23ec7c56a57771a6d,-1,30.0,16.0,Active
85edc87ff7c010e47ee95ef84ce0316f,-1,12.0,7.0,Active
85eea89dea078f595e5d447befd013df,-6,4.0,0.0,Completed
85f17fa979ca3bf84776471c226691d2,-5,18.0,4.0,Active
85f307516880d3c53215cef14fc96598,-1,12.0,11.0,Active
85f454b607371e30c44deffd5d244768,-1,36.0,7.0,Active
85f48cee3e51cd48eaba80781b243db3,-5,6.0,1.0,Active
85f58ed016c14359aa85d1fe8d493a24,-1,6.0,4.0,Active
85f7dd8bc96d51fd78eb70db04cc2403,-3,6.0,0.0,Completed
85f99fa9ecf3a1c2865652b158173317,-1,36.0,4.0,Active
85fa644677aeab281cdf0e868e782830,-2,12.0,5.0,Active
85fcd2df2eddeb8126f52a0762d3c108,-1,48.0,43.0,Active
85feac317c419e5b015d1209f8882102,-2,30.0,20.0,Active
85ff220769441a69ad9cb697d7fffb51,-4,18.0,5.0,Active
8600069d2875f61163ad015cca90f615,-1,10.0,8.0,Active
86003f0fa5d13d6bbdb2a399467568ef,-2,18.0,14.0,Active
8600ca85b9b33aa2629af914064cc6b6,-4,24.0,5.0,Active
86012ad04f7dcbd231806643cd4b33d7,-1,24.0,12.0,Active
860450c0356941c8d1003d3252666739,-2,20.0,16.0,Active
8604aa3c92802254d1e958fe044bb523,-1,6.0,6.0,Active
8604ce40a83008d1559c856db0cc4789,-2,60.0,37.0,Active
8605aa22cbf9aaf8dcc43040d292fc81,-2,10.0,2.0,Active
860644496eb04e5e5c98d2b50c4dbccc,-2,6.0,5.0,Active
8606c0dc4f1a869182b8a18975e2cae4,-2,60.0,58.0,Active
86079d6401303c584ecd0ee68a3b9974,-8,8.0,0.0,Active
860815578d0504c5c7ccb5aa95b4461b,-1,36.0,12.0,Active
860a3bed15abc79b43ea82cf1fc887a6,-2,18.0,15.0,Active
860b0ed87a4bc7decd7a3cd8e073d6cc,-8,16.0,0.0,Active
860cbb3d0ea31c61847c5c454893d56f,-2,8.0,2.0,Active
860dc9b1d2f13970a45e41b72fce0858,-8,24.0,21.0,Active
860ec99d81d641c676450f04f83c387a,-1,12.0,6.0,Active
860f5b39047345b3d2264f3b0adf7533,-1,48.0,12.0,Active
860f8e0df25fb337beea17766483be49,-1,24.0,6.0,Active
860fbe69cdf54d20b90faa94fcce1270,-8,9.0,0.0,Active
8610ee46c11332798e92dc3d2de3811c,-7,10.0,1.0,Active
8612096586daf902ce6eeba6e19e784d,-2,12.0,6.0,Active
86125e9282124fa6fa69f7d79d3981e8,-6,36.0,35.0,Active
8612d1271dee697fb4cbeb353ecd2e4a,-3,6.0,2.0,Active
8618a60e1c145ef9b4c74d940f46ed6b,-1,24.0,20.0,Active
861900430eef3f154e5f766b5c9cbb33,-3,24.0,7.0,Active
8619109d2070e7b98a2eb38c74946d7e,-4,60.0,52.0,Active
861c87d98416475f2cae131f8cd72210,-1,12.0,12.0,Active
861de7809ae3bb439b95bb9e25d33e1f,-1,6.0,5.0,Active
861e145f54488d8116a058ecd44c12e3,-1,36.0,6.0,Active
861e5e14404517eacdceb92795c0185f,-2,24.0,20.0,Active
861f601337ed5e7e0b1a26b374670a44,-7,18.0,10.0,Active
861ff870e2227a5a43f66932d97f681d,-7,60.0,59.0,Active
86259f32b131c2296b14bdc58cbcc878,-1,24.0,17.0,Active
862708da2c1a5c5941de60dfb287394b,-1,10.0,6.0,Active
862767a96b67252aebe79343942de78b,-1,36.0,21.0,Active
86287743ac4f5d20474b12c713d6e077,-1,49.0,12.0,Active
862892141cb8cd72e6e007e1f334aa8e,-2,43.0,13.0,Active
862a4c3978d08297ca2192f266701dce,-1,12.0,11.0,Active
862cf3936ad6062e253f5368445bde77,-1,60.0,53.0,Active
862d0d169526211406824e320274c2cf,-1,12.0,8.0,Active
862d2d46cd3869b854ec19cccc6680c3,-8,3.0,0.0,Completed
862d3da834468b3b15c006d0ea47586a,-1,10.0,9.0,Active
862d782a5bd9b022ce9af746d9ee5ac2,-1,36.0,24.0,Active
862f5f54034bdcbbdfb6c32c30fa03f8,-2,48.0,36.0,Active
863015f8ed4f88f7158f22d45f589824,-9,6.0,0.0,Completed
8630ab425d9ec5ac6b44b786fb5ce6b5,-3,6.0,2.0,Active
8630b34fd00cba5ab4ac8a4c9ba7d84a,-1,48.0,43.0,Active
86314df46b6aab12efb49b8700bb29c3,-2,36.0,31.0,Active
86344ef2be3b01aa0a1f407aeb9e0229,-2,24.0,9.0,Active
8635441b320f69aad4b5d41a12c25782,-1,26.0,0.0,Active
8637e36c10fa5676da26f27977d4836e,-1,42.0,25.0,Active
86399cbd7f1680fe36d0776040bb56f1,-4,12.0,12.0,Signed
8639a8d53920d67af23d978ad97f9384,-1,12.0,9.0,Active
8639b92bda1d9d96e37ddd7ade30fc80,-1,18.0,0.0,Completed
863a28051968f88e02206fd45f8439e6,-3,24.0,24.0,Active
863dd9b05b1b8bf20726dc15995aec28,-1,12.0,12.0,Active
863dfa0b132a2401f9a01eebe2ecb9ab,-1,10.0,4.0,Active
863e6a2587cc67dd64313f17792b8bab,-1,12.0,3.0,Active
863eb355196d747ebc72bcf53d5ccb43,-1,48.0,45.0,Active
863eca41d0e11c4572b80eed567e4c69,-5,6.0,2.0,Active
86411f7cb8d14444d035f6654b9f847e,-8,10.0,0.0,Completed
86415d3ac28944e490b0191d298b0e14,-1,60.0,57.0,Active
86422fe43580a4eacc769140e7dbcca5,-8,10.0,0.0,Completed
8642d35aa29cd9998847c15287345eb2,-1,60.0,32.0,Active
8643b11b95eb0ccc4b3c6ad4d8d8f502,-2,24.0,14.0,Active
8645ae0f702b012cd0d916765f3a035c,-1,48.0,30.0,Active
8648403da41fba16970ec811a0afa5ef,-2,48.0,41.0,Active
86489203d277ec49c3ef113782de8523,-7,6.0,2.0,Active
864892409e2c3ed255f37c7c78b071e3,-4,18.0,5.0,Active
8648eed0976a0a81278f960194ab9094,-3,60.0,46.0,Active
86492cd8ce6bfb031acd930f49429d9e,-6,42.0,29.0,Active
864a42e73cd1b6bfdf64dda5e149b40b,-8,12.0,1.0,Active
864ab5d8f01acc3e4e6cf68328aded1d,-1,12.0,5.0,Active
864af39f0dcde46c1354e4740dfd93f7,-2,48.0,47.0,Active
864b1d08573642d8a9cf9c5b22556a17,-6,10.0,5.0,Active
864d1d4674d2959ca79d57e2e5438e27,-9,1.0,0.0,Completed
864d60386c8f32780eecd56f6e704f06,-1,10.0,7.0,Active
864e27db8d41220dea4b418b15eb4b80,-5,18.0,0.0,Completed
864e3e19ac9c202f00a2234e24f24f57,-1,36.0,14.0,Active
8651668492d318512c75ea3db5ffd3dc,-5,6.0,2.0,Active
86523621a47d7bdb4c198cb176d8c0bf,-2,35.0,14.0,Active
8652e886bc588d12a5316050b11ed122,-9,14.0,0.0,Completed
8654f1fa978a41d077bcf5cabc40c2cf,-1,36.0,10.0,Active
8655d6bad230a9f328f1a52f3966d214,-2,6.0,5.0,Active
86560e29e3e06bead1b9f20c59e2e7a0,-1,60.0,59.0,Active
8656585d027c3a15574a64948678c6f2,-1,8.0,5.0,Active
8657f8c83781b9e71d2662460ab71c43,-3,36.0,36.0,Active
8658d4597d27d018cacac2e80a47c571,-1,24.0,20.0,Active
86590332cc1110c291a19ed8d93e901f,-2,36.0,33.0,Active
865b4e87fcd1529e05e03bcf79174e98,-3,12.0,5.0,Active
865b7edf0d025a877e607b71fbe7804a,-1,18.0,18.0,Active
865d2ebc92228e5227d9acd1272677e2,-1,30.0,12.0,Active
865eb55e5ed4fb5b30dc1d5c9898f111,-1,24.0,24.0,Active
865ecfd10c2153eab5b50e5bfabf16a1,-3,6.0,2.0,Active
865f8bfa661799173500df18c41f9ac7,-4,3.0,0.0,Completed
866058dafee5356976a75aeb147efcc7,-2,18.0,11.0,Active
86650d5b2989463a3bddedece6b3cc13,-1,18.0,13.0,Active
86666728ebe581c8bdbc2919b57f6724,-6,24.0,4.0,Active
8667f2928e3cd309815bdf0ff27a3f91,-3,12.0,6.0,Active
8668371de613f630fe9f88746f045722,-2,30.0,17.0,Active
86695cc91e8c926ff91c0ae5db7ee1f4,-1,36.0,0.0,Active
866ab5cdffa40d4a7338b965d62c826a,-2,0.0,0.0,Signed
866bd008424b8726f4297d1f627dfd0d,-1,12.0,9.0,Active
866c65a381165993674237b11c84142d,-4,48.0,44.0,Active
866e47f843af9de41449c9418d442a28,-1,12.0,11.0,Active
866e94ba3165a4ba3318625fd8b77a2b,-1,24.0,9.0,Active
866ed9d8301f816f0335f83c58f7c562,-4,12.0,6.0,Active
867004a8cec02bae2536e1070bd78062,-1,18.0,18.0,Active
8671c9cc2e7ead4414475aecadc09904,-2,48.0,37.0,Active
86721c2cea9a86a802baf9a61e478287,-1,24.0,18.0,Active
867235ebded9e468fe1b428811af591e,-3,24.0,20.0,Active
8673b037f414491ae53e633149436d72,-2,6.0,5.0,Active
8673c01edcc9937f371e573204d2db22,-5,12.0,0.0,Completed
8677338af25b40e889b90ffb2eae70da,-1,12.0,8.0,Active
8678070569235d383bd9a454c3cb37ef,-2,36.0,36.0,Active
86790b7412818df47632b06b72ec7b80,-1,36.0,30.0,Active
8679f602427cd083a6e6dc3a3e72d528,-9,6.0,0.0,Completed
867acbbe131cd53805bbc9058224125a,-1,10.0,5.0,Active
867bd0d1c4eb429ca2d9bf1b4288068c,-6,9.0,0.0,Completed
867d7790dd941949caff8caba2533f2c,-1,12.0,8.0,Active
867f291f08256ce4d77949b01c6a5508,-1,12.0,10.0,Active
867fc5886a596c515a824077196dc9be,-1,18.0,9.0,Active
8681f6594d3d8a8f80f6316006b1aa9a,-1,36.0,36.0,Active
8682da146d016552dc80c811b9c2b6f8,-2,12.0,9.0,Active
86854454db0249bd04b8bd335da0b123,-7,12.0,0.0,Completed
8685fec340986aacff2e93d7a263c27b,-2,12.0,6.0,Active
86869995fbc6afab208694d1b7484c8f,-1,60.0,57.0,Active
86869cedf0992382296a690bb3a6b052,-2,10.0,10.0,Active
8687208baaa92bd0f471e1d59fd39249,-2,24.0,20.0,Active
8688d66408b56bf3f2024f1c210e2c98,-2,6.0,1.0,Active
868c1a1f2660f32471b4690d4666b7b2,-6,18.0,0.0,Completed
868cf39dc97e54e9f73ee7dfadfcd7ed,-2,24.0,10.0,Active
868d6a2028d5c175da17ef6f1dc97b5a,-4,4.0,1.0,Active
868f33234e74e3bd7e2d532c79c0d236,-1,18.0,15.0,Active
